MatchFk,blue_p1,blue_p2,blue_p3,blue_p4,blue_p5,red_p1,red_p2,red_p3,red_p4,red_p5,result,rank_fk,rank_name,Patch
EUW1_7594176979,5,55,111,85,118,61,74,79,63,15,1,9,Grandmaster,15.22.723.8534
EUW1_7594129096,56,150,129,22,65,110,169,13,183,86,1,9,Grandmaster,15.22.723.8534
EUW1_7601078146,57,45,111,49,65,139,105,33,10,103,0,9,Grandmaster,15.22.724.5161
EUW1_7600902372,61,81,2,176,4,153,29,27,63,34,1,9,Grandmaster,15.22.724.5161
EUW1_7600886224,186,100,147,142,15,57,81,77,63,118,1,9,Grandmaster,15.22.724.5161
EUW1_7600876031,61,141,147,188,18,41,74,67,65,122,0,9,Grandmaster,15.22.724.5161
EUW1_7600361528,0,83,136,27,4,56,186,129,140,114,1,9,Grandmaster,15.22.724.5161
EUW1_7600294397,112,81,2,63,103,46,33,129,155,86,1,9,Grandmaster,15.22.724.5161
EUW1_7600022147,164,146,181,36,15,128,55,190,63,18,0,9,Grandmaster,15.22.724.5161
EUW1_7599982690,5,170,129,32,34,125,121,2,63,103,1,9,Grandmaster,15.22.724.5161
EUW1_7599937599,162,29,93,142,118,139,179,40,49,15,0,9,Grandmaster,15.22.724.5161
EUW1_7598729242,5,31,147,142,104,110,116,111,181,132,1,9,Grandmaster,15.22.724.5161
EUW1_7598700355,110,170,147,63,113,127,102,67,36,154,0,9,Grandmaster,15.22.724.5161
EUW1_7598549914,56,170,33,36,34,128,29,180,22,65,1,9,Grandmaster,15.22.724.5161
EUW1_7598540817,5,31,87,63,118,0,105,3,93,115,1,9,Grandmaster,15.22.724.5161
EUW1_7598526705,127,186,2,96,18,88,105,67,10,94,1,9,Grandmaster,15.22.724.5161
EUW1_7597970608,159,97,146,22,87,42,55,93,32,103,1,9,Grandmaster,15.22.724.5161
EUW1_7597627511,128,74,188,10,65,127,81,89,68,86,0,9,Grandmaster,15.22.724.5161
EUW1_7595197481,98,114,116,85,118,113,81,89,63,103,0,9,Grandmaster,15.22.724.5161
EUW1_7595150473,28,55,159,183,65,41,52,111,63,82,0,9,Grandmaster,15.22.724.5161
EUW1_7602731019,61,29,133,130,123,181,113,111,183,143,1,9,Grandmaster,15.22.724.5161
EUW1_7602512564,41,105,133,130,82,139,92,152,32,143,1,9,Grandmaster,15.22.724.5161
EUW1_7602459954,127,17,150,10,143,112,185,117,130,132,0,9,Grandmaster,15.22.724.5161
EUW1_7601683213,139,56,46,36,53,172,126,180,130,154,1,9,Grandmaster,15.22.724.5161
EUW1_7601621182,61,169,142,63,82,41,105,186,130,154,0,9,Grandmaster,15.22.724.5161
EUW1_7601577618,180,70,150,77,103,5,161,129,130,40,1,9,Grandmaster,15.22.724.5161
EUW1_7601515998,51,151,27,160,101,145,170,8,22,34,1,9,Grandmaster,15.22.724.5161
EUW1_7600648485,139,45,190,106,53,51,73,44,183,143,0,9,Grandmaster,15.22.724.5161
EUW1_7600604657,41,150,171,59,154,61,121,49,130,82,1,9,Grandmaster,15.22.724.5161
EUW1_7599427091,44,108,46,130,154,33,113,147,22,189,1,9,Grandmaster,15.22.724.5161
EUW1_7599383401,57,179,147,130,114,24,55,49,59,118,1,9,Grandmaster,15.22.724.5161
EUW1_7599342137,128,73,180,155,104,112,146,84,59,65,0,9,Grandmaster,15.22.724.5161
EUW1_7599280690,112,170,93,163,122,134,121,165,22,104,1,9,Grandmaster,15.22.724.5161
EUW1_7599234345,110,121,39,130,99,46,70,151,176,53,0,9,Grandmaster,15.22.724.5161
EUW1_7599129190,43,73,190,22,103,110,170,13,58,99,0,9,Grandmaster,15.22.724.5161
EUW1_7604996445,5,47,111,85,101,27,100,189,188,82,1,9,Grandmaster,15.22.724.5161
EUW1_7604940028,112,170,111,140,101,164,191,190,64,123,0,9,Grandmaster,15.22.724.5161
EUW1_7604891639,110,116,89,167,53,125,146,24,59,143,1,9,Grandmaster,15.22.724.5161
EUW1_7604823304,128,45,3,188,132,61,191,129,10,118,0,9,Grandmaster,15.22.724.5161
EUW1_7604787082,5,46,93,63,115,182,170,1,32,103,1,9,Grandmaster,15.22.724.5161
EUW1_7604623026,7,55,111,58,103,8,66,51,63,94,0,9,Grandmaster,15.22.724.5161
EUW1_7604574698,162,107,104,63,103,0,66,181,96,15,1,9,Grandmaster,15.22.724.5161
EUW1_7604374581,5,34,181,188,40,125,73,84,63,122,0,9,Grandmaster,15.22.724.5161
EUW1_7602126640,127,146,129,22,103,57,107,24,10,18,0,9,Grandmaster,15.22.724.5161
EUW1_7600569864,172,102,13,85,113,56,34,49,10,167,0,9,Grandmaster,15.22.724.5161
EUW1_7600496953,61,121,49,58,132,43,186,14,188,15,0,9,Grandmaster,15.22.724.5161
EUW1_7604449397,38,45,186,147,53,57,146,42,32,143,1,9,Grandmaster,15.22.724.5161
EUW1_7604412225,0,186,146,10,86,139,121,33,63,101,0,9,Grandmaster,15.22.724.5161
EUW1_7602428065,57,146,186,163,65,61,33,40,22,87,1,9,Grandmaster,15.22.724.5161
EUW1_7602386041,163,150,186,140,103,110,83,69,113,143,1,9,Grandmaster,15.22.724.5161
EUW1_7602343116,128,108,186,155,122,182,73,111,183,118,1,9,Grandmaster,15.22.724.5161
EUW1_7602096758,46,45,146,32,4,56,186,150,140,20,0,9,Grandmaster,15.22.724.5161
EUW1_7602063746,105,170,186,64,152,189,153,147,10,53,0,9,Grandmaster,15.22.724.5161
EUW1_7602037527,56,186,33,142,15,88,107,3,165,23,0,9,Grandmaster,15.22.724.5161
EUW1_7602009364,139,186,111,140,10,57,170,26,66,143,0,9,Grandmaster,15.22.724.5161
EUW1_7601997703,136,31,89,133,132,5,186,40,10,15,0,9,Grandmaster,15.22.724.5161
EUW1_7601977846,46,186,165,183,86,13,170,99,63,122,1,9,Grandmaster,15.22.724.5161
EUW1_7601275413,112,186,13,142,154,42,146,51,59,167,1,9,Grandmaster,15.22.724.5161
EUW1_7604984179,57,33,171,63,122,5,81,67,36,34,1,9,Grandmaster,15.22.724.5161
EUW1_7604116585,38,70,2,12,114,88,121,79,167,23,1,9,Grandmaster,15.22.724.5161
EUW1_7603010330,139,73,159,22,99,46,191,79,9,185,1,9,Grandmaster,15.22.724.5161
EUW1_7603007677,75,105,190,32,23,88,108,116,188,103,1,9,Grandmaster,15.22.724.5161
EUW1_7602996757,182,135,2,188,4,51,105,186,10,103,1,9,Grandmaster,15.22.724.5161
EUW1_7602985638,51,186,146,63,118,88,73,67,59,114,0,9,Grandmaster,15.22.724.5161
EUW1_7602799936,173,37,142,63,118,56,33,168,77,86,1,9,Grandmaster,15.22.724.5161
EUW1_7602389903,190,73,26,77,82,28,55,49,140,167,1,9,Grandmaster,15.22.724.5161
EUW1_7602255401,75,55,29,140,15,163,113,172,63,103,0,9,Grandmaster,15.22.724.5161
EUW1_7602207945,61,150,40,163,53,43,113,147,140,65,1,9,Grandmaster,15.22.724.5161
EUW1_7601885510,5,146,0,10,94,38,81,2,59,65,1,9,Grandmaster,15.22.724.5161
EUW1_7601862193,190,146,180,27,103,56,105,171,36,15,0,9,Grandmaster,15.22.724.5161
EUW1_7601845409,61,100,7,36,53,5,47,2,22,65,0,9,Grandmaster,15.22.724.5161
EUW1_7601829225,5,116,180,12,114,51,29,186,163,104,0,9,Grandmaster,15.22.724.5161
EUW1_7596457803,138,186,39,63,103,42,45,40,27,20,1,9,Grandmaster,15.22.724.5161
EUW1_7605039225,136,121,180,66,53,70,186,68,140,15,1,9,Grandmaster,15.22.724.5161
EUW1_7604993561,185,100,171,183,154,71,55,68,36,132,1,9,Grandmaster,15.22.724.5161
EUW1_7603550181,56,66,5,142,144,38,100,79,163,15,0,9,Grandmaster,15.22.724.5161
EUW1_7603507084,146,150,117,63,103,88,100,79,22,99,0,9,Grandmaster,15.22.724.5161
EUW1_7603436133,5,146,67,163,132,71,100,41,64,123,0,9,Grandmaster,15.22.724.5161
EUW1_7603384441,61,114,108,36,53,0,70,147,188,18,1,9,Grandmaster,15.22.724.5161
EUW1_7601059659,138,170,165,155,115,38,100,2,96,15,0,9,Grandmaster,15.22.724.5161
EUW1_7601030376,5,170,147,63,118,113,100,171,183,185,0,9,Grandmaster,15.22.724.5161
EUW1_7601004039,125,99,57,85,103,139,105,104,163,132,0,9,Grandmaster,15.22.724.5161
EUW1_7600792938,46,170,186,183,103,180,45,129,22,15,0,9,Grandmaster,15.22.724.5161
EUW1_7600784564,5,146,180,183,15,164,100,171,85,4,0,9,Grandmaster,15.22.724.5161
EUW1_7600767632,180,100,14,36,118,42,55,98,63,114,0,9,Grandmaster,15.22.724.5161
EUW1_7600738131,180,52,12,187,154,5,100,146,183,94,0,9,Grandmaster,15.22.724.5161
EUW1_7600711202,112,100,40,183,65,69,113,39,155,154,1,9,Grandmaster,15.22.724.5161
EUW1_7605098068,146,116,186,183,4,5,161,40,142,101,1,9,Grandmaster,15.22.724.5161
EUW1_7605031910,51,150,40,63,122,41,186,147,59,167,1,9,Grandmaster,15.22.724.5161
EUW1_7604975170,88,170,49,96,99,146,121,180,63,154,0,9,Grandmaster,15.22.724.5161
EUW1_7604934944,181,73,7,93,103,125,66,133,32,53,0,9,Grandmaster,15.22.724.5161
EUW1_7604897307,48,81,40,10,133,112,151,93,96,53,1,9,Grandmaster,15.22.724.5161
EUW1_7604174743,164,119,3,140,65,163,33,186,24,103,1,9,Grandmaster,15.22.724.5161
EUW1_7603761183,38,146,113,176,132,13,186,40,10,19,0,9,Grandmaster,15.22.724.5161
EUW1_7603018588,139,35,40,96,103,65,161,186,187,184,1,9,Grandmaster,15.22.724.5161
EUW1_7603010518,164,146,40,163,6,171,73,142,188,134,0,9,Grandmaster,15.22.724.5161
EUW1_7602994112,162,146,142,163,20,128,45,67,32,15,0,9,Grandmaster,15.22.724.5161
EUW1_7602982635,51,47,87,183,53,102,34,150,59,18,1,9,Grandmaster,15.22.724.5161
EUW1_7602964196,38,126,174,93,4,155,34,171,63,103,0,9,Grandmaster,15.22.724.5161
EUW1_7602856613,126,151,40,32,53,136,185,68,96,118,0,9,Grandmaster,15.22.724.5161
EUW1_7605001296,0,135,111,142,122,127,52,2,63,103,1,10,Challenger,15.22.724.5161
EUW1_7604946971,172,170,159,85,114,128,146,89,183,101,0,10,Challenger,15.22.724.5161
EUW1_7604844133,0,135,111,140,20,125,170,89,63,4,0,10,Challenger,15.22.724.5161
EUW1_7604806995,162,47,89,160,184,0,137,69,187,65,1,10,Challenger,15.22.724.5161
EUW1_7603557501,5,33,188,63,143,28,66,89,155,103,1,10,Challenger,15.22.724.5161
EUW1_7603499240,61,55,89,59,154,81,73,12,106,65,1,10,Challenger,15.22.724.5161
EUW1_7603464886,112,73,89,183,65,61,108,13,164,101,1,10,Challenger,15.22.724.5161
EUW1_7603380466,61,73,93,27,149,7,179,89,85,101,1,10,Challenger,15.22.724.5161
EUW1_7603236821,90,179,89,85,101,110,170,111,22,65,1,10,Challenger,15.22.724.5161
EUW1_7602524986,5,126,89,85,103,23,186,2,58,122,1,10,Challenger,15.22.724.5161
EUW1_7602478964,57,70,40,147,103,5,47,2,10,20,0,10,Challenger,15.22.724.5161
EUW1_7602426727,71,73,142,68,18,112,116,172,38,115,0,10,Challenger,15.22.724.5161
EUW1_7602374855,136,47,24,63,115,139,126,89,188,103,1,10,Challenger,15.22.724.5161
EUW1_7602315353,61,116,89,59,90,127,55,171,63,115,1,10,Challenger,15.22.724.5161
EUW1_7602278535,125,45,190,9,167,136,92,89,12,18,0,10,Challenger,15.22.724.5161
EUW1_7602161837,61,97,89,27,105,173,81,79,85,101,0,10,Challenger,15.22.724.5161
EUW1_7604784964,13,47,3,160,122,139,6,1,63,118,1,9,Grandmaster,15.22.724.5161
EUW1_7604729734,41,52,44,145,115,139,146,186,22,15,1,9,Grandmaster,15.22.724.5161
EUW1_7604681079,5,107,147,63,18,153,52,146,59,90,0,9,Grandmaster,15.22.724.5161
EUW1_7604640261,153,146,180,155,118,13,34,186,58,103,0,9,Grandmaster,15.22.724.5161
EUW1_7604565964,112,70,171,187,152,150,170,159,59,53,0,9,Grandmaster,15.22.724.5161
EUW1_7604476326,71,45,181,10,4,139,73,2,140,15,1,9,Grandmaster,15.22.724.5161
EUW1_7604448757,112,55,147,59,118,161,146,180,164,86,1,9,Grandmaster,15.22.724.5161
EUW1_7602902687,61,150,159,155,65,75,146,7,63,87,0,9,Grandmaster,15.22.724.5161
EUW1_7602857403,51,135,116,188,53,136,146,181,63,82,1,9,Grandmaster,15.22.724.5161
EUW1_7602663490,13,114,116,27,87,57,81,171,22,122,0,9,Grandmaster,15.22.724.5161
EUW1_7602597240,113,179,111,27,122,88,146,127,22,34,1,9,Grandmaster,15.22.724.5161
EUW1_7602517223,88,55,2,22,53,48,186,147,183,86,1,9,Grandmaster,15.22.724.5161
EUW1_7602192311,42,179,111,106,143,138,156,171,58,118,0,9,Grandmaster,15.22.724.5161
EUW1_7605163200,128,45,93,183,4,7,136,181,22,122,1,9,Grandmaster,15.22.724.5161
EUW1_7605104345,139,55,150,183,118,134,45,1,63,86,1,9,Grandmaster,15.22.724.5161
EUW1_7604540479,182,105,147,183,23,173,45,49,58,122,0,9,Grandmaster,15.22.724.5161
EUW1_7604500952,57,100,111,63,20,88,179,157,22,103,0,9,Grandmaster,15.22.724.5161
EUW1_7604364459,61,45,147,140,53,41,170,129,63,34,1,9,Grandmaster,15.22.724.5161
EUW1_7604326187,57,56,93,63,103,125,179,111,164,86,1,9,Grandmaster,15.22.724.5161
EUW1_7604304364,57,100,40,133,4,162,55,12,183,114,1,9,Grandmaster,15.22.724.5161
EUW1_7604284322,136,45,159,10,65,162,105,117,63,103,1,9,Grandmaster,15.22.724.5161
EUW1_7603677761,138,100,8,10,15,41,146,93,22,87,1,9,Grandmaster,15.22.724.5161
EUW1_7603213416,189,45,84,63,154,66,33,3,155,53,1,9,Grandmaster,15.22.724.5161
EUW1_7604899790,190,81,27,63,133,5,151,111,9,154,0,9,Grandmaster,15.22.724.5161
EUW1_7604738274,5,108,147,180,101,181,146,129,22,103,1,9,Grandmaster,15.22.724.5161
EUW1_7603797592,41,56,171,187,65,5,141,49,63,103,1,9,Grandmaster,15.22.724.5161
EUW1_7603374766,28,153,93,58,122,42,146,147,96,4,0,9,Grandmaster,15.22.724.5161
EUW1_7602846321,113,74,150,63,190,164,169,33,49,82,0,9,Grandmaster,15.22.724.5161
EUW1_7602732224,41,186,171,130,103,172,33,181,63,122,0,9,Grandmaster,15.22.724.5161
EUW1_7602253707,28,52,68,96,65,56,55,49,10,18,1,9,Grandmaster,15.22.724.5161
EUW1_7599992259,0,81,165,85,101,125,34,93,63,15,1,9,Grandmaster,15.22.724.5161
EUW1_7599283726,0,126,89,27,101,117,105,129,85,94,1,9,Grandmaster,15.22.724.5161
EUW1_7598903807,172,34,57,85,184,29,100,171,9,154,0,9,Grandmaster,15.22.724.5161
EUW1_7595199804,112,151,129,58,154,0,74,147,22,65,1,9,Grandmaster,15.22.724.5161
EUW1_7592128676,61,116,189,49,154,26,34,89,10,115,0,9,Grandmaster,15.21.721.8442
EUW1_7604105145,69,81,2,63,103,51,68,73,85,167,1,9,Grandmaster,15.22.724.5161
EUW1_7603815316,186,121,2,63,18,32,81,89,36,115,1,9,Grandmaster,15.22.724.5161
EUW1_7603739577,181,151,100,188,103,180,34,111,64,115,1,9,Grandmaster,15.22.724.5161
EUW1_7603681160,186,17,67,32,154,128,179,64,63,143,1,9,Grandmaster,15.22.724.5161
EUW1_7603598825,186,33,51,63,4,44,151,27,85,15,0,9,Grandmaster,15.22.724.5161
EUW1_7602968757,136,146,186,63,118,61,47,24,183,65,1,9,Grandmaster,15.22.724.5161
EUW1_7602941122,31,66,186,58,82,41,121,13,22,65,1,9,Grandmaster,15.22.724.5161
EUW1_7602911304,38,29,186,133,132,127,81,146,36,34,1,9,Grandmaster,15.22.724.5161
EUW1_7600714691,57,45,8,10,65,88,113,93,63,18,0,9,Grandmaster,15.22.724.5161
EUW1_7600681879,121,73,40,10,154,46,186,190,36,53,1,9,Grandmaster,15.22.724.5161
EUW1_7600596826,138,113,150,183,86,31,29,167,187,184,0,9,Grandmaster,15.22.724.5161
EUW1_7600548059,13,169,146,187,184,57,107,147,140,104,1,9,Grandmaster,15.22.724.5161
EUW1_7600473275,127,146,181,12,94,57,55,111,160,15,1,9,Grandmaster,15.22.724.5161
EUW1_7596734888,57,33,150,183,65,139,73,13,9,94,1,9,Grandmaster,15.22.724.5161
EUW1_7596698955,139,169,33,188,53,121,81,2,58,99,0,9,Grandmaster,15.22.724.5161
EUW1_7596653416,44,81,150,106,152,5,47,177,63,49,1,9,Grandmaster,15.22.724.5161
EUW1_7596618845,40,105,125,187,103,128,81,171,140,15,0,9,Grandmaster,15.22.724.5161
EUW1_7594219866,28,186,171,155,122,110,146,49,176,113,1,9,Grandmaster,15.22.723.8534
EUW1_7594190911,61,146,171,58,65,13,135,181,22,122,1,9,Grandmaster,15.22.723.8534
EUW1_7594148106,75,141,171,163,65,125,135,172,10,184,1,9,Grandmaster,15.22.723.8534
EUW1_7590114412,112,73,79,85,53,114,170,13,10,103,0,9,Grandmaster,15.21.721.8442
EUW1_7590070437,19,66,75,112,101,61,45,12,10,133,0,9,Grandmaster,15.21.721.8442
EUW1_7588068416,0,33,180,77,86,125,55,147,32,65,0,9,Grandmaster,15.21.721.8442
EUW1_7588010172,0,56,8,164,101,31,70,89,183,94,1,9,Grandmaster,15.21.721.8442
EUW1_7587984572,163,55,146,63,15,125,81,33,187,104,0,9,Grandmaster,15.21.721.8442
EUW1_7604852052,112,33,116,36,147,26,55,99,113,44,0,9,Grandmaster,15.22.724.5161
EUW1_7604740479,182,81,49,22,149,56,146,1,27,104,0,9,Grandmaster,15.22.724.5161
EUW1_7604708631,26,146,1,9,114,5,186,13,63,154,1,9,Grandmaster,15.22.724.5161
EUW1_7604608457,128,116,150,22,53,5,146,147,32,18,0,9,Grandmaster,15.22.724.5161
EUW1_7604455677,88,116,180,63,154,13,113,147,163,101,1,9,Grandmaster,15.22.724.5161
EUW1_7604415645,138,29,142,180,104,110,116,40,176,146,0,9,Grandmaster,15.22.724.5161
EUW1_7604379614,161,73,155,191,4,57,170,159,183,114,0,9,Grandmaster,15.22.724.5161
EUW1_7603967671,31,29,93,163,154,125,92,87,22,19,1,9,Grandmaster,15.22.724.5161
EUW1_7603908052,70,63,147,10,133,38,150,1,85,101,1,9,Grandmaster,15.22.724.5161
EUW1_7603564834,5,105,113,63,86,125,116,2,46,104,1,9,Grandmaster,15.22.724.5161
EUW1_7603338294,138,116,108,183,53,112,135,190,9,122,1,9,Grandmaster,15.22.724.5161
EUW1_7605064011,117,97,111,164,122,5,47,40,49,103,1,10,Challenger,15.22.724.5161
EUW1_7604981283,139,170,181,89,103,46,47,24,85,20,1,10,Challenger,15.22.724.5161
EUW1_7604916925,180,186,79,32,53,44,55,65,36,115,1,10,Challenger,15.22.724.5161
EUW1_7604862985,181,135,57,10,34,129,116,15,58,53,0,10,Challenger,15.22.724.5161
EUW1_7604809063,0,170,2,10,53,164,81,167,63,144,0,10,Challenger,15.22.724.5161
EUW1_7604702844,127,135,147,63,115,117,31,133,36,82,0,10,Challenger,15.22.724.5161
EUW1_7604396933,7,55,180,10,4,164,105,181,58,82,0,10,Challenger,15.22.724.5161
EUW1_7603904266,112,116,89,63,53,57,146,1,27,103,1,10,Challenger,15.22.724.5161
EUW1_7603528387,5,169,79,63,20,182,29,117,49,4,0,10,Challenger,15.22.724.5161
EUW1_7603491314,46,45,68,10,122,139,146,147,63,114,0,10,Challenger,15.22.724.5161
EUW1_7603192820,113,45,190,183,15,172,186,147,63,114,1,10,Challenger,15.22.724.5161
EUW1_7602032307,125,17,150,188,82,44,56,129,142,118,0,10,Challenger,15.22.724.5161
EUW1_7602013808,2,146,181,142,4,38,45,147,63,122,0,10,Challenger,15.22.724.5161
EUW1_7604411582,5,29,40,22,87,110,116,2,9,118,0,9,Grandmaster,15.22.724.5161
EUW1_7603963590,51,45,150,142,89,43,116,129,10,132,0,9,Grandmaster,15.22.724.5161
EUW1_7603892034,186,81,2,96,122,125,146,88,36,65,1,9,Grandmaster,15.22.724.5161
EUW1_7603821867,112,185,111,22,15,23,170,147,163,190,0,9,Grandmaster,15.22.724.5161
EUW1_7603762769,5,146,1,10,122,110,108,111,163,105,0,9,Grandmaster,15.22.724.5161
EUW1_7602753418,38,47,67,93,65,3,141,2,22,189,1,9,Grandmaster,15.22.724.5161
EUW1_7602002025,110,56,111,155,4,162,29,3,10,53,0,9,Grandmaster,15.22.724.5161
EUW1_7601287421,71,73,2,58,143,139,169,171,9,144,0,9,Grandmaster,15.22.724.5161
EUW1_7601139192,164,161,150,140,144,70,135,49,10,143,1,9,Grandmaster,15.22.724.5161
EUW1_7600555325,38,81,111,142,65,112,170,147,22,87,1,9,Grandmaster,15.22.724.5161
EUW1_7599745497,110,137,40,10,118,0,66,155,96,122,1,9,Grandmaster,15.22.724.5161
EUW1_7599719879,125,31,1,183,99,2,55,190,36,10,1,9,Grandmaster,15.22.724.5161
EUW1_7599690845,88,34,68,10,53,112,170,167,58,144,1,9,Grandmaster,15.22.724.5161
EUW1_7598921795,164,179,51,188,82,32,186,33,63,103,1,9,Grandmaster,15.22.724.5161
EUW1_7598883407,38,66,33,36,103,164,105,67,183,118,0,9,Grandmaster,15.22.724.5161
EUW1_7604479652,189,66,117,58,15,2,108,71,63,82,1,9,Grandmaster,15.22.724.5161
EUW1_7603933955,57,55,40,183,4,88,146,181,58,15,0,9,Grandmaster,15.22.724.5161
EUW1_7603886343,110,169,146,63,103,56,135,150,96,90,0,9,Grandmaster,15.22.724.5161
EUW1_7603422642,189,126,40,160,65,138,186,68,96,53,0,9,Grandmaster,15.22.724.5161
EUW1_7603390874,162,81,129,93,132,138,170,2,183,104,1,9,Grandmaster,15.22.724.5161
EUW1_7603344993,61,45,3,2,4,28,81,180,12,114,0,9,Grandmaster,15.22.724.5161
EUW1_7603027635,5,37,49,59,18,88,70,188,58,53,1,9,Grandmaster,15.22.724.5161
EUW1_7603011854,51,5,49,58,53,0,116,93,164,113,1,9,Grandmaster,15.22.724.5161
NA1_5420676127,31,17,129,51,117,112,33,150,183,132,0,9,Grandmaster,15.23.728.3286
NA1_5420671900,112,116,69,183,23,56,127,150,36,132,1,9,Grandmaster,15.23.728.3286
NA1_5420664326,112,46,180,164,128,57,26,71,106,65,0,9,Grandmaster,15.23.728.3286
NA1_5420423277,43,186,13,163,82,172,127,112,58,154,0,9,Grandmaster,15.23.728.3286
NA1_5420166323,179,185,2,176,65,112,107,180,36,146,0,9,Grandmaster,15.23.728.3286
NA1_5419848524,112,52,181,63,94,138,47,111,155,93,1,9,Grandmaster,15.23.728.3286
NA1_5419830736,174,113,104,133,144,112,45,146,140,15,0,9,Grandmaster,15.23.728.3286
NA1_5419821121,88,170,49,22,154,112,150,180,59,143,0,9,Grandmaster,15.23.728.3286
NA1_5419764909,153,139,155,36,82,121,186,33,187,160,1,9,Grandmaster,15.23.728.3286
NA1_5422049691,180,121,68,106,86,69,45,50,36,143,1,10,Challenger,15.23.728.3286
NA1_5422047902,181,0,40,63,118,90,150,57,176,147,0,10,Challenger,15.23.728.3286
NA1_5422042006,23,81,159,63,115,56,73,190,22,154,0,10,Challenger,15.23.728.3286
NA1_5422036079,5,33,57,155,101,157,70,79,96,65,1,10,Challenger,15.23.728.3286
NA1_5422026453,157,108,68,10,86,5,105,79,87,122,1,10,Challenger,15.23.728.3286
NA1_5422012025,164,151,29,58,101,134,105,117,142,104,1,10,Challenger,15.23.728.3286
NA1_5421993899,57,88,7,140,143,136,186,69,164,101,0,10,Challenger,15.23.728.3286
NA1_5421973297,57,55,111,130,103,139,0,3,27,53,0,10,Challenger,15.23.728.3286
NA1_5421960079,57,146,14,63,122,125,88,13,96,172,1,10,Challenger,15.23.728.3286
NA1_5421936345,164,26,111,59,122,56,127,7,63,82,1,10,Challenger,15.23.728.3286
NA1_5421903990,46,74,40,77,20,153,170,68,63,104,1,10,Challenger,15.23.728.3286
NA1_5421871261,57,81,7,36,101,186,151,93,24,103,0,10,Challenger,15.23.728.3286
NA1_5421380914,181,186,171,59,15,125,126,14,27,133,0,10,Challenger,15.23.728.3286
NA1_5421368485,5,186,49,93,34,38,92,13,22,15,1,10,Challenger,15.23.728.3286
NA1_5421362358,28,186,40,145,104,164,70,2,142,15,1,10,Challenger,15.23.728.3286
NA1_5421352203,38,0,171,58,101,57,146,116,10,49,0,10,Challenger,15.23.728.3286
NA1_5422190514,139,83,190,58,118,13,6,117,10,94,1,9,Grandmaster,15.23.728.3286
NA1_5422167088,88,45,145,163,86,133,6,117,58,144,0,9,Grandmaster,15.23.728.3286
NA1_5421467350,57,127,68,130,53,180,44,171,58,154,0,9,Grandmaster,15.23.728.3286
NA1_5421431027,13,146,51,58,101,56,29,181,85,128,1,9,Grandmaster,15.23.728.3286
NA1_5421420248,57,29,89,142,15,164,185,168,85,101,1,9,Grandmaster,15.23.728.3286
NA1_5420946640,139,74,147,142,133,128,151,191,96,94,1,9,Grandmaster,15.23.728.3286
NA1_5420824182,149,135,186,188,143,52,141,129,58,189,0,9,Grandmaster,15.23.728.3286
NA1_5420799854,117,37,39,183,65,31,55,24,58,15,1,9,Grandmaster,15.23.728.3286
NA1_5420782756,90,121,147,58,149,181,35,51,183,131,1,9,Grandmaster,15.23.728.3286
NA1_5420758985,0,186,100,12,53,26,185,41,58,94,1,9,Grandmaster,15.23.728.3286
NA1_5420723208,136,6,117,155,101,88,31,2,58,15,0,9,Grandmaster,15.23.728.3286
NA1_5420421455,41,57,40,64,82,180,135,111,85,20,0,9,Grandmaster,15.23.728.3286
NA1_5420392150,44,116,48,142,4,57,121,167,58,118,1,9,Grandmaster,15.23.728.3286
NA1_5420912597,42,52,29,58,143,23,100,1,96,53,1,9,Grandmaster,15.23.728.3286
NA1_5422844455,107,156,150,9,86,56,31,49,85,94,1,10,Challenger,15.23.728.3286
NA1_5422838211,127,105,181,58,65,71,81,93,59,115,1,10,Challenger,15.23.728.3286
NA1_5422819286,75,73,50,36,34,157,29,181,96,146,1,10,Challenger,15.23.728.3286
NA1_5422811044,28,146,111,87,115,22,107,24,85,20,1,10,Challenger,15.23.728.3286
NA1_5422800895,84,73,14,96,149,181,186,3,93,122,0,10,Challenger,15.23.728.3286
NA1_5422788956,112,186,155,145,154,42,127,146,85,20,1,10,Challenger,15.23.728.3286
NA1_5422782874,42,186,146,36,15,26,33,22,63,18,0,10,Challenger,15.23.728.3286
NA1_5422763856,102,127,68,163,189,138,52,57,27,15,0,10,Challenger,15.23.728.3286
NA1_5422745081,164,52,13,22,114,125,156,14,142,122,1,10,Challenger,15.23.728.3286
NA1_5422734457,125,47,84,96,94,117,179,39,27,65,1,10,Challenger,15.23.728.3286
NA1_5422720683,0,170,49,142,19,139,5,79,133,101,0,10,Challenger,15.23.728.3286
NA1_5422702988,151,31,146,147,101,46,105,57,32,84,1,10,Challenger,15.23.728.3286
NA1_5422687890,136,126,49,22,94,57,37,1,36,118,1,10,Challenger,15.23.728.3286
