TeamID,MatchFk,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
163518,KR_7999266684,902,800,126,268,86,30,222,35,498,20,0,0,0,2,44,0,0,0,0,20,0,1
163519,KR_7999252046,518,82,41,221,50,163,63,16,3,804,0,0,0,0,23,0,0,0,4,27,1,0
163520,KR_7999190764,235,234,127,79,51,25,23,91,201,110,0,0,0,4,64,0,0,0,2,60,0,1
163521,KR_8026094609,875,234,517,236,142,98,91,245,21,147,0,1,4,7,31,0,0,0,1,30,0,1
163522,KR_8026016520,157,254,84,221,117,58,59,91,51,201,0,0,1,4,19,1,1,4,7,46,1,0
163523,KR_8025941434,114,64,84,81,517,904,121,61,523,117,1,1,2,8,36,0,0,3,7,32,1,0
163524,KR_8025809389,266,234,84,236,267,777,113,3,222,143,0,0,1,2,23,1,1,2,10,33,1,0
163525,KR_8024279783,223,56,101,895,117,86,203,4,523,16,1,1,2,8,34,2,0,4,8,29,0,1
163526,KR_8023926374,223,11,910,222,26,82,245,777,21,350,1,0,2,4,26,1,1,3,7,31,1,0
163527,KR_8023862967,2,64,3,21,35,24,54,112,523,89,0,1,4,10,34,0,0,0,0,15,0,1
163528,KR_8023817158,420,56,711,523,25,67,121,142,236,267,0,0,0,0,10,0,0,2,5,37,1,0
163529,KR_8023749668,54,20,157,222,17,799,876,91,523,201,0,0,1,2,15,1,1,2,12,37,1,0
163530,KR_8021643666,904,36,4,81,267,84,56,126,523,43,0,0,0,0,11,0,1,3,11,45,1,0
163531,KR_8021552232,126,517,112,236,412,154,60,134,145,267,1,1,3,9,32,0,0,1,2,18,0,1
163532,KR_8021460865,27,56,893,523,267,13,91,84,145,101,0,0,2,10,52,1,1,2,4,37,0,1
163533,KR_8021318701,133,121,131,222,117,799,254,7,51,99,0,1,1,4,29,1,0,5,7,37,1,0
163534,KR_8020334697,126,887,75,523,412,420,54,131,81,267,0,0,0,2,14,1,0,3,11,31,1,0
163535,KR_8020195455,24,64,517,222,267,86,54,68,81,142,2,1,2,9,48,0,0,2,4,42,0,1
163536,KR_8020085312,23,517,112,222,267,157,54,777,523,432,1,1,3,7,43,0,0,2,3,23,0,1
163537,KR_8019957130,24,54,950,45,115,157,122,91,221,267,1,0,3,9,52,1,1,3,10,52,1,0
163538,KR_8019742444,420,887,3,202,143,77,126,55,21,89,0,1,1,2,15,1,0,3,9,31,1,0
163539,KR_8019452012,58,238,893,895,350,106,154,91,51,89,0,0,1,4,26,1,1,3,9,41,1,0
163540,KR_8019334813,85,64,517,222,201,150,33,103,804,117,2,1,3,9,32,0,0,3,7,34,1,0
163541,KR_8012742457,412,64,157,800,7,875,141,3,222,117,0,0,1,2,16,0,0,0,1,12,0,1
163542,KR_8012668109,39,67,799,22,201,82,64,238,360,12,1,0,2,5,31,1,1,3,9,42,1,0
163543,KR_8009216780,19,64,90,145,89,897,154,61,523,555,0,1,2,6,33,0,0,1,0,16,0,1
163544,KR_8009135900,24,54,91,15,50,122,56,517,236,902,0,1,2,9,34,0,0,2,3,31,0,1
163545,KR_8009054773,122,141,39,804,117,24,59,45,22,80,0,0,1,4,25,1,1,3,7,34,1,0
163546,KR_8008688221,14,54,157,22,800,516,113,1,202,57,0,0,2,3,19,0,1,0,2,24,1,0
163547,KR_8008616827,875,104,61,18,78,122,35,90,221,350,0,0,1,2,15,0,0,0,2,18,1,0
163548,KR_8008496824,122,83,157,21,154,41,64,8,81,432,0,0,2,9,34,1,1,2,8,30,1,0
163549,KR_8008227656,2,5,910,804,99,54,83,39,236,267,0,0,2,3,23,0,0,0,0,10,0,1
163550,KR_8008138790,904,5,61,145,517,14,64,910,119,111,0,0,0,0,18,0,1,2,7,39,1,0
163551,KR_8008029212,24,106,121,22,37,266,64,61,21,902,0,0,3,8,32,0,1,1,7,40,1,0
163552,KR_8001409690,68,517,4,81,64,122,234,800,15,43,0,0,0,2,22,0,1,4,9,40,1,0
163553,KR_8001304086,897,32,517,202,50,75,246,950,21,235,0,1,3,7,37,2,0,1,8,43,1,0
163554,KR_7996401121,106,5,238,145,78,82,234,13,81,412,1,0,3,11,62,0,1,2,6,31,0,1
163555,KR_7996291741,420,91,50,804,412,14,30,13,222,117,0,1,2,10,47,0,0,2,2,38,0,1
163556,KR_7996195813,122,91,517,81,497,266,24,777,115,43,0,1,0,1,17,1,0,4,9,30,1,0
163557,KR_7996125363,35,36,61,18,72,122,154,127,145,26,0,1,1,6,30,0,0,1,1,14,0,1
163558,KR_7996022980,421,113,517,360,12,122,83,777,22,412,0,1,2,5,55,0,0,2,0,20,0,1
163559,KR_7995933225,420,19,101,81,17,122,83,39,145,517,2,1,3,12,39,1,0,2,12,35,0,1
163560,KR_7995886651,122,83,39,145,517,106,64,142,22,25,0,1,2,6,25,0,0,0,0,14,0,1
163561,KR_8025941538,240,19,105,15,432,517,104,157,222,412,2,0,3,12,57,0,1,2,3,34,0,1
163562,KR_8025906124,266,84,91,81,161,92,19,240,236,89,0,0,0,1,17,0,1,2,5,28,1,0
163563,KR_8025853513,103,233,157,221,89,240,19,84,222,497,1,0,0,2,26,0,1,3,10,45,1,0
163564,KR_8025807745,240,19,136,202,89,875,126,517,81,25,1,0,1,8,29,0,0,1,3,19,0,1
163565,KR_8025776619,78,64,4,145,99,240,106,91,236,147,0,0,1,1,21,0,0,0,0,13,0,1
163566,KR_8025749175,240,120,147,22,89,106,517,166,51,902,0,0,0,0,12,0,0,1,4,27,1,0
163567,KR_8025698895,240,126,147,236,89,6,64,246,145,57,0,1,1,6,36,0,0,1,3,24,0,1
163568,KR_8024895825,82,9,240,21,201,113,154,55,81,83,0,1,4,9,45,0,0,0,5,26,0,1
163569,KR_8024818697,86,59,45,222,89,82,254,240,145,53,1,1,4,8,36,0,0,0,2,22,0,1
163570,KR_8024642059,82,517,103,145,518,54,78,55,202,43,0,0,1,3,20,1,1,2,7,40,1,0
163571,KR_8024539081,2,36,142,110,555,82,517,84,202,99,1,0,4,10,36,0,1,0,1,43,0,1
163572,KR_8024440583,82,517,711,202,22,904,427,901,81,57,0,1,3,3,41,0,0,1,4,32,0,1
163573,KR_8023181720,84,19,240,51,43,99,238,7,21,412,0,1,1,6,31,2,0,5,8,41,1,0
163574,KR_8023138177,82,54,103,236,201,777,67,75,221,117,1,0,4,11,42,0,0,0,4,17,0,1
163575,KR_8023057575,240,5,45,236,201,82,11,103,523,117,2,0,2,6,33,0,1,3,8,30,1,0
163576,KR_8022991823,82,254,240,119,350,122,245,268,236,201,0,0,0,1,16,1,1,4,10,34,1,0
163577,KR_8022903115,10,19,240,145,57,875,254,61,360,53,1,0,2,8,36,1,1,3,4,29,0,1
163578,KR_8022726402,875,91,45,163,80,89,30,804,119,21,0,0,0,2,73,0,0,0,1,54,0,1
163579,KR_8021741589,875,799,84,523,12,75,19,800,29,350,1,1,3,11,34,0,0,0,1,19,0,1
163580,KR_8020624131,23,19,517,145,267,904,163,157,236,78,2,0,4,9,37,0,0,0,9,41,1,0
163581,KR_8026337737,82,245,101,145,223,777,54,238,112,80,0,0,0,2,22,0,0,1,0,7,0,1
163582,KR_8025775619,17,245,517,429,54,13,64,84,81,201,0,0,1,1,22,0,0,0,0,9,0,1
163583,KR_8024552109,122,203,117,904,3,2,20,80,15,350,0,1,0,6,31,0,0,2,1,24,0,1
163584,KR_8024395552,887,245,80,51,89,41,35,84,360,25,0,1,1,9,35,1,0,5,8,55,1,0
163585,KR_8021860165,14,245,238,67,117,777,91,233,804,432,0,0,0,10,56,2,0,4,7,54,0,1
163586,KR_8021757993,122,245,81,523,154,58,78,84,804,412,0,0,2,2,22,0,1,1,7,48,1,0
163587,KR_8021652529,14,245,157,523,147,82,121,55,221,350,0,1,0,3,15,1,0,4,9,32,1,0
163588,KR_8016769232,83,64,112,222,412,107,200,61,901,50,0,1,1,3,22,0,0,2,3,12,0,1
163589,KR_8012141673,266,950,103,67,53,133,5,3,518,11,0,1,2,3,30,1,0,2,6,39,1,0
163590,KR_8012052048,17,233,875,81,235,41,76,39,51,350,1,1,2,11,38,1,0,4,6,43,0,1
163591,KR_8010149780,54,121,157,115,800,266,200,517,51,44,0,0,0,1,6,0,1,1,5,22,1,0
163592,KR_8010114873,106,234,103,22,147,24,64,517,42,143,0,0,0,0,9,0,0,2,2,24,1,0
163593,KR_8009282045,114,75,268,202,99,121,64,800,22,53,0,0,0,4,25,1,1,4,8,47,1,0
163594,KR_8009236567,904,64,517,21,89,54,62,90,110,412,0,0,0,0,1,0,0,0,0,2,1,0
163595,KR_8006641422,54,19,800,236,89,2,200,136,222,53,1,1,3,8,38,0,0,1,1,12,0,1
163596,KR_7983959607,904,238,142,145,53,157,200,103,15,12,0,0,1,0,3,0,0,1,2,20,1,0
163597,KR_7973328199,164,64,101,360,53,799,234,893,115,57,0,0,1,2,33,0,1,2,9,52,1,0
163598,KR_7973206871,122,33,99,145,555,106,234,238,523,412,1,1,1,5,39,0,0,3,5,24,0,1
163599,KR_7971263283,517,234,904,21,12,68,62,39,15,223,0,0,1,3,24,0,0,0,1,10,0,1
163600,KR_7971125481,897,64,80,81,517,114,106,61,145,43,1,1,3,4,37,1,0,3,10,38,1,0
163601,KR_8026124838,68,32,4,81,21,2,126,91,51,518,1,1,2,10,42,0,0,3,4,30,0,1
163602,KR_8025346653,86,131,157,51,800,266,35,84,523,54,1,0,4,3,44,2,1,1,9,59,1,0
163603,KR_8025327221,897,62,103,15,16,36,163,238,22,21,0,1,3,4,20,1,0,2,7,28,1,0
163604,KR_8024336349,114,11,50,523,9,69,517,268,110,223,1,0,3,9,34,0,1,1,4,25,0,1
163605,KR_8024227512,54,56,61,81,21,36,64,84,202,43,0,1,2,4,22,2,0,4,10,43,1,0
163606,KR_8023618251,23,126,84,901,115,133,245,39,81,89,0,1,2,6,37,1,0,3,10,54,1,0
163607,KR_8023507067,82,54,777,202,99,122,9,950,15,21,2,1,5,12,46,0,0,0,2,28,0,1
163608,KR_8022694046,142,57,350,901,497,110,876,81,40,50,0,0,0,0,42,0,0,0,4,53,1,0
163609,KR_8016929558,266,11,103,22,63,777,154,99,81,147,1,1,3,8,43,1,0,2,1,16,0,1
163610,KR_8016872913,14,72,8,22,43,82,54,777,51,21,2,0,2,10,41,0,1,3,3,25,0,1
163611,KR_8016863896,39,421,3,110,25,875,32,8,202,21,0,0,0,0,0,0,0,0,0,0,0,1
163612,KR_8016803892,17,141,103,110,21,68,28,55,202,143,0,1,2,5,51,1,0,4,10,70,1,0
163613,KR_8016772899,154,64,517,15,21,86,62,84,202,800,0,1,1,11,42,0,0,1,1,21,0,1
163614,KR_8013566267,266,32,112,15,201,27,121,103,81,21,2,0,1,9,35,0,1,3,4,28,0,1
163615,KR_8011340594,517,11,7,67,89,41,54,84,21,57,1,0,2,9,36,0,1,3,4,27,0,1
163616,KR_8011324838,875,121,266,81,99,23,54,142,202,21,0,1,3,3,25,0,0,0,1,13,0,1
163617,KR_8009777457,164,36,8,804,21,39,54,134,18,350,1,0,2,8,37,0,1,1,7,30,0,1
163618,KR_8009656461,62,19,7,22,12,122,876,238,145,115,1,1,1,4,33,1,0,4,8,37,1,0
163619,KR_8009636374,106,20,51,145,54,516,91,157,110,888,0,0,0,2,12,0,1,2,5,24,1,0
163620,KR_8006161807,36,131,8,222,54,223,11,157,221,412,0,0,2,11,46,0,1,1,1,26,0,1
163621,KR_8026742687,110,45,21,145,22,15,29,3,161,37,0,0,0,1,26,0,0,0,0,16,0,1
163622,KR_8026483603,134,104,23,203,518,36,516,57,777,22,0,0,0,3,60,0,0,0,4,65,1,0
163623,KR_8026471200,26,201,81,110,56,121,233,90,429,161,0,0,0,0,5,0,0,0,0,1,1,0
163624,KR_8026402242,34,67,76,13,63,59,131,110,202,9,0,0,0,2,67,0,0,0,4,77,1,0
163625,KR_8026342361,31,202,222,910,236,103,901,121,104,26,0,0,0,4,57,0,0,0,0,41,0,1
163626,KR_8026257257,902,131,3,875,804,235,518,81,82,119,0,0,0,2,68,0,0,0,4,89,1,0
163627,KR_8024693867,142,35,86,17,6,412,166,777,101,15,0,0,0,1,92,0,0,0,4,91,1,0
163628,KR_8024640927,25,29,32,498,555,14,36,350,895,266,0,0,0,0,34,0,0,0,4,57,1,0
163629,KR_8024608106,82,202,35,498,360,54,222,86,432,950,0,0,0,4,59,0,0,0,0,31,0,1
163630,KR_8024513246,516,99,63,25,420,48,17,222,117,114,0,0,0,0,56,0,0,0,4,44,1,0
163631,KR_8024474828,777,29,119,43,81,54,78,517,523,200,0,0,0,4,40,0,0,0,1,21,0,1
163632,KR_8024385597,32,50,202,99,518,63,3,79,145,81,0,0,0,4,81,0,0,0,4,65,0,1
163633,KR_8024334511,41,57,32,18,64,103,29,12,42,25,0,0,0,0,34,0,0,0,2,50,1,0
163634,KR_8024295364,893,90,15,267,254,101,902,360,163,68,0,0,0,0,28,0,0,0,3,46,1,0
163635,KR_8024234494,15,82,55,36,161,51,103,266,24,81,0,0,0,1,54,0,0,0,4,58,1,0
163636,KR_8023103549,22,59,141,54,99,96,90,21,51,876,0,0,0,1,40,0,0,0,4,68,1,0
163637,KR_8023060650,111,119,67,888,37,15,32,777,43,222,0,0,0,3,59,0,0,0,3,61,1,0
163638,KR_8023020248,7,76,37,235,86,136,266,14,222,53,0,0,0,1,54,0,0,0,4,59,1,0
163639,KR_8022974137,412,101,223,39,106,115,777,126,145,150,0,0,0,4,50,0,0,0,1,41,0,1
163640,KR_8022918266,34,112,90,55,92,143,74,800,799,133,0,0,0,0,44,0,0,0,2,54,1,0
163641,KR_8025448321,164,254,142,523,117,114,64,61,222,902,2,0,3,8,35,0,1,1,7,22,0,1
163642,KR_8025415796,799,126,131,110,43,58,76,4,51,53,0,1,2,7,25,0,0,0,0,6,0,1
163643,KR_8025359808,420,126,711,804,53,777,29,517,145,526,1,0,2,4,37,1,1,3,13,42,1,0
163644,KR_8025344193,420,76,4,51,147,82,120,61,22,17,1,0,3,10,38,0,0,0,1,18,0,1
163645,KR_8025262565,110,254,517,21,59,39,245,238,51,147,0,0,0,6,36,2,1,4,8,58,1,0
163646,KR_8025252757,110,11,90,161,43,77,126,112,523,350,0,1,1,7,25,0,0,1,0,3,0,1
163647,KR_8025236956,157,245,13,523,412,166,126,163,51,518,0,0,2,8,43,3,1,4,11,43,1,0
163648,KR_8023787843,266,64,1,523,25,777,163,517,15,412,1,1,2,10,36,0,0,1,1,16,0,1
163649,KR_8023730782,27,91,55,523,902,17,799,777,222,201,0,0,2,2,19,2,1,2,11,41,1,0
163650,KR_8023684889,266,887,39,145,53,516,517,91,21,412,0,1,3,6,25,1,0,1,3,23,0,1
163651,KR_8023411576,110,141,711,21,25,36,64,7,51,60,1,0,2,8,33,0,1,2,6,33,0,1
163652,KR_8023398739,67,54,711,81,43,14,245,42,145,89,0,0,0,0,10,0,0,1,2,24,1,0
163653,KR_8023397082,24,32,13,51,43,41,5,90,81,350,1,1,2,6,28,0,0,1,3,16,0,1
163654,KR_8023374766,421,126,84,222,412,5,246,711,236,902,1,1,2,3,32,0,0,1,8,40,1,0
163655,KR_8021117700,39,950,17,51,201,58,517,238,523,60,4,1,4,10,41,0,0,2,7,36,0,1
163656,KR_8021106258,897,238,157,145,57,82,245,777,15,223,0,0,0,2,22,0,1,3,9,40,1,0
163657,KR_8021094118,126,104,127,523,902,516,517,238,51,50,1,1,1,11,35,0,0,1,3,21,0,1
163658,KR_8021038838,8,77,777,21,111,76,876,233,51,60,0,0,1,12,52,2,1,4,6,53,0,1
163659,KR_8021031449,114,64,112,804,432,17,20,50,51,26,0,0,0,3,18,1,1,4,10,35,1,0
163660,KR_8021002761,799,887,99,51,117,268,54,79,42,421,0,0,1,1,18,2,1,3,10,34,1,0
163661,KR_8022756808,31,51,29,498,63,15,45,54,4,254,0,0,0,1,63,0,0,0,4,77,1,0
163662,KR_8022739865,9,350,21,57,517,29,35,126,76,800,0,0,0,0,1,0,0,0,0,6,1,0
163663,KR_8022689217,17,42,142,876,150,55,910,90,888,51,0,0,0,2,56,0,0,0,0,47,0,1
163664,KR_8019414600,154,876,51,31,15,16,81,54,26,267,0,0,0,4,47,0,0,0,1,71,0,1
163665,KR_8019371558,154,35,221,112,13,24,350,115,81,99,0,0,0,0,30,0,0,0,2,39,1,0
163666,KR_8019329256,79,4,420,517,145,103,86,81,421,40,0,0,0,2,43,0,0,0,1,43,0,1
163667,KR_8012205743,104,222,14,53,16,96,22,163,18,57,0,0,0,4,70,0,0,0,1,55,0,1
163668,KR_8012170980,518,222,58,427,145,110,36,21,223,74,0,0,0,1,32,0,0,0,1,21,0,1
163669,KR_8012112535,360,101,20,57,59,31,111,117,103,804,0,0,0,4,74,0,0,0,3,68,0,1
163670,KR_8012055749,222,54,147,19,57,804,12,119,31,16,0,0,0,4,56,0,0,0,3,65,0,1
163671,KR_8012015496,81,42,16,4,202,74,43,31,119,267,0,0,0,4,46,0,0,0,2,30,0,1
163672,KR_8011965582,236,26,136,432,222,29,518,7,18,64,0,0,0,4,71,0,0,0,4,59,0,1
163673,KR_8011662879,25,800,104,235,89,555,110,12,60,115,0,0,0,0,1,0,0,0,0,3,1,0
163674,KR_8011636546,84,50,360,43,133,16,412,429,25,18,0,0,0,2,43,0,0,0,4,48,1,0
163675,KR_8010806086,200,3,98,17,800,518,11,4,5,105,0,0,0,0,42,0,0,0,3,50,1,0
163676,KR_8010607749,54,222,16,266,517,117,103,101,44,67,0,0,0,1,36,0,0,0,3,39,1,0
163677,KR_8009208545,80,104,1,950,51,79,238,96,145,497,0,0,0,2,53,0,0,0,0,50,0,1
163678,KR_8009178358,63,236,222,10,54,267,127,81,517,30,0,0,0,0,27,0,0,0,4,47,1,0
163679,KR_8009119665,96,25,17,44,147,235,106,40,57,91,0,0,0,1,48,0,0,0,4,58,1,0
163680,KR_8009093252,904,902,117,910,29,76,43,18,266,101,0,0,0,1,7,0,0,0,1,14,1,0
163681,KR_8017110490,86,19,84,81,80,82,62,4,110,53,0,0,2,3,22,1,1,2,9,39,1,0
163682,KR_8007872247,421,233,517,236,350,122,131,950,804,57,0,0,0,1,32,1,1,4,13,48,1,0
163683,KR_8007775344,122,64,157,110,63,106,91,105,50,147,0,1,4,5,46,1,0,1,3,41,0,1
163684,KR_7988763672,82,120,157,523,99,84,56,517,119,111,0,0,1,1,10,0,1,1,3,24,1,0
163685,KR_7988711910,79,20,90,145,517,54,131,238,498,497,0,0,0,2,19,0,1,1,0,14,1,0
163686,KR_7910990346,122,35,84,221,555,897,517,61,236,111,1,0,0,6,37,0,1,3,11,45,1,0
163687,KR_7910969129,75,68,777,22,53,516,517,61,523,111,0,0,1,0,11,0,0,0,3,19,1,0
163688,KR_7910925405,799,56,61,51,101,266,876,777,81,800,0,1,2,3,18,1,0,2,10,31,1,0
163689,KR_7910859188,266,64,61,15,432,68,59,84,119,57,0,0,2,2,33,1,1,3,10,58,1,0
163690,KR_7910824343,82,5,517,81,800,266,19,61,110,412,0,1,2,5,44,0,0,0,1,31,0,1
163691,KR_7909330306,85,234,517,110,147,14,113,55,67,16,0,0,1,1,14,1,1,2,9,32,1,0
163692,KR_7909287500,2,77,80,14,31,8,517,799,81,1,0,0,0,3,21,0,1,3,8,46,1,0
163693,KR_7909247853,36,876,3,51,53,80,234,90,523,800,0,1,4,6,34,0,0,0,4,29,0,1
163694,KR_7903684902,887,154,99,901,235,157,19,4,110,555,0,0,3,4,29,0,0,0,5,23,0,1
163695,KR_7884978701,150,141,99,21,518,31,56,517,110,50,0,0,5,10,63,2,1,1,5,45,0,1
163696,KR_7884914861,9,62,18,202,147,50,80,777,110,518,0,1,1,8,22,0,0,1,1,12,0,1
163697,KR_7865989376,157,246,1,110,63,711,203,39,222,25,0,0,0,1,19,0,0,1,0,11,0,1
163698,KR_7865874009,39,421,84,81,147,54,91,25,67,101,1,1,1,9,48,0,0,4,5,50,0,1
163699,KR_7865807523,8,30,157,110,555,799,20,777,360,25,0,0,0,3,29,0,1,3,6,43,1,0
163700,KR_7862740079,72,141,238,110,89,14,9,101,81,3,1,0,4,8,55,0,1,0,6,25,0,1
163701,KR_8026780537,82,517,112,81,101,122,245,13,18,800,2,0,2,11,49,0,1,3,3,35,0,1
163702,KR_8026696719,85,238,61,145,518,122,56,84,110,147,0,0,0,4,35,1,0,5,8,36,1,0
163703,KR_8026628006,86,126,7,804,53,24,54,711,523,99,1,0,3,8,40,0,1,0,4,18,0,1
163704,KR_8026585674,103,421,254,36,166,3,119,111,498,21,0,0,0,0,21,0,0,0,2,30,1,0
163705,KR_8026552383,68,777,517,518,51,268,112,126,131,29,0,0,0,2,50,0,0,0,0,31,0,1
163706,KR_8026497940,103,127,59,82,53,266,8,34,35,16,0,0,0,0,27,0,0,0,1,55,1,0
163707,KR_8026461342,11,133,81,12,103,113,39,42,526,17,0,0,0,4,46,0,0,0,1,34,0,1
163708,KR_8026422295,893,53,804,86,79,74,523,24,21,60,0,0,0,1,43,0,0,0,0,29,0,1
163709,KR_8026357890,54,131,777,67,523,143,57,119,120,893,0,0,0,4,56,0,0,0,1,52,0,1
163710,KR_8026312455,77,13,800,18,53,910,58,17,150,15,0,0,0,1,53,0,0,0,4,66,1,0
163711,KR_8026265153,134,523,99,777,518,432,800,103,35,202,0,0,0,0,38,0,0,0,4,58,1,0
163712,KR_8026212602,8,523,145,64,21,236,54,202,126,81,0,0,0,1,37,0,0,0,4,50,1,0
163713,KR_8025666361,126,35,69,222,17,68,107,3,51,147,2,0,4,8,25,0,0,1,8,42,1,0
163714,KR_8025615141,875,35,59,115,497,126,233,68,887,18,0,0,0,4,82,0,0,0,1,55,0,1
163715,KR_8025575133,54,141,950,145,201,69,126,777,804,21,0,0,0,0,31,0,1,2,9,36,1,0
163716,KR_8025531553,27,234,142,81,101,74,54,157,51,412,0,1,1,2,16,1,0,2,4,24,1,0
163717,KR_8025392279,777,96,7,90,67,22,26,43,25,202,0,0,0,0,38,0,0,0,4,64,1,0
163718,KR_8025354325,24,5,112,202,89,85,126,39,523,90,0,0,0,0,19,0,1,4,8,41,1,0
163719,KR_8017144584,8,15,350,18,103,901,267,200,36,41,0,0,0,4,44,0,0,0,1,38,0,1
163720,KR_8017106994,91,203,4,876,99,12,221,119,134,25,0,0,0,3,42,0,0,0,1,38,0,1
163721,KR_8026431663,69,6,40,236,3,223,875,10,147,202,0,0,0,0,52,0,0,0,0,0,0,1
163722,KR_8026371635,72,233,27,266,38,875,92,133,498,31,0,0,0,0,52,0,0,0,0,0,0,1
163723,KR_8026305759,17,105,11,518,106,79,901,202,350,25,0,0,0,0,58,0,0,0,0,0,0,1
163724,KR_8026271204,245,517,498,103,254,134,950,103,96,799,0,0,0,0,53,0,0,0,0,0,0,1
163725,KR_8022562469,10,121,31,50,777,40,22,36,110,233,0,0,0,0,66,0,0,0,0,0,0,1
163726,KR_8022344686,50,57,429,777,31,266,154,31,4,35,0,0,0,0,61,0,0,0,0,0,0,1
163727,KR_8020230981,36,875,136,11,432,33,19,143,518,223,0,0,0,0,34,0,0,0,0,0,0,1
163728,KR_8020171906,498,350,141,11,103,112,498,77,55,14,0,0,0,0,50,0,0,0,0,0,0,1
163729,KR_8020114754,254,518,27,133,105,10,107,895,555,77,0,0,0,0,48,0,0,0,0,0,0,1
163730,KR_8020033808,31,412,86,11,36,55,13,12,44,3,0,0,0,0,35,0,0,0,0,0,0,1
163731,KR_8019951186,61,154,145,53,142,91,235,897,24,57,0,0,0,0,66,0,0,0,0,0,0,1
163732,KR_8019908686,901,6,246,246,54,48,13,24,203,27,0,0,0,0,29,0,0,0,0,0,0,1
163733,KR_8019853508,63,8,101,201,29,120,800,48,142,429,0,0,0,0,47,0,0,0,0,0,0,1
163734,KR_8019792994,111,25,901,895,6,15,54,777,54,98,0,0,0,0,49,0,0,0,0,0,0,1
163735,KR_8019725935,221,80,20,22,75,81,901,50,60,4,0,0,0,0,57,0,0,0,0,0,0,1
163736,KR_7993189292,69,7,35,136,13,254,53,518,72,110,0,0,0,0,47,0,0,0,0,0,0,1
163737,KR_7993127658,6,79,82,104,142,236,901,875,523,59,0,0,0,0,51,0,0,0,0,0,0,1
163738,KR_7993076204,221,145,14,518,7,48,223,142,104,412,0,0,0,0,38,0,0,0,0,0,0,1
163739,KR_7993020752,76,163,12,63,145,136,76,875,136,126,0,0,0,0,49,0,0,0,0,0,0,1
163740,KR_7992992537,429,164,4,74,223,102,62,799,122,111,0,0,0,0,54,0,0,0,0,0,0,1
163741,KR_8025610712,887,54,7,51,25,36,876,80,523,555,0,1,2,4,24,0,0,0,0,18,0,1
163742,KR_8023914203,897,24,84,360,80,75,54,63,81,31,0,0,0,0,7,0,1,2,6,28,1,0
163743,KR_8019880238,875,234,7,523,80,266,121,91,202,518,0,1,0,3,13,1,0,4,7,48,1,0
163744,KR_8019800206,875,876,238,523,235,126,266,67,145,432,1,0,2,2,27,0,1,2,9,49,1,0
163745,KR_8019724488,887,102,3,145,412,875,245,950,804,80,0,0,0,4,37,0,1,3,8,51,1,0
163746,KR_8019660791,875,203,4,202,555,777,113,103,51,53,0,0,0,1,18,1,1,2,5,33,1,0
163747,KR_8003376229,114,233,245,202,99,54,887,893,236,80,0,0,3,11,41,0,1,1,3,27,0,1
163748,KR_8003308429,126,120,105,67,432,157,76,13,81,89,1,0,1,6,37,0,1,3,3,27,0,1
163749,KR_7982778718,40,429,101,904,53,236,804,76,157,254,0,0,0,4,59,0,0,0,1,40,0,1
163750,KR_7982763077,266,904,222,9,103,76,54,63,67,143,0,0,0,4,55,0,0,0,1,51,0,1
163751,KR_7981212174,429,266,80,26,106,51,117,37,25,134,0,0,0,2,36,0,0,0,4,54,1,0
163752,KR_7977505041,875,910,166,82,22,238,202,145,112,518,0,0,0,1,29,0,0,0,4,50,1,0
163753,KR_7977436051,44,238,4,517,412,91,3,21,800,133,0,0,0,4,64,0,0,0,2,59,0,1
163754,KR_7977349724,904,64,142,222,99,875,59,112,81,80,0,1,3,9,46,0,0,0,2,20,0,1
163755,KR_7977255536,875,62,3,145,53,67,64,4,202,101,0,1,0,0,28,0,0,3,9,48,1,0
163756,KR_7972687933,777,234,45,523,518,35,56,7,236,53,0,1,3,11,33,0,0,1,2,29,0,1
163757,KR_7972674047,85,54,84,236,902,82,11,84,21,99,0,0,0,1,15,0,0,0,0,6,0,1
163758,KR_7965282751,9,895,412,11,53,134,14,51,427,420,0,0,0,4,55,0,0,0,1,55,0,1
163759,KR_7965239888,82,54,21,40,523,51,18,103,48,412,0,0,0,4,55,0,0,0,0,23,0,1
163760,KR_7965216353,19,53,142,20,36,147,221,166,202,904,0,0,0,1,38,0,0,0,0,15,0,1
163761,KR_8007612857,106,203,517,55,61,24,141,238,202,89,0,1,2,2,24,0,0,0,10,46,1,0
163762,KR_8007517453,75,78,268,81,50,114,54,13,145,555,0,0,0,2,12,0,1,1,2,14,0,1
163763,KR_8001163089,517,904,112,498,25,157,950,84,145,99,0,1,3,6,41,0,0,0,1,22,0,1
163764,KR_7999767952,106,64,112,145,412,238,36,268,901,777,0,1,2,4,38,0,0,0,1,20,0,1
163765,KR_7999740248,74,91,3,202,910,106,234,103,145,4,0,0,0,0,2,0,0,0,0,1,1,0
163766,KR_7997808864,777,113,7,145,25,54,35,90,21,201,0,0,0,0,11,0,1,2,6,27,1,0
163767,KR_7992948982,887,517,142,145,50,777,24,84,221,53,0,0,1,0,21,0,1,2,10,32,1,0
163768,KR_7992769885,157,106,777,21,53,83,20,11,145,107,0,1,2,9,28,0,0,0,1,16,0,1
